,EAN,product_name,brand,category,subcategory,purchasable,promotion_type,promo_description,best_quantity,price_per_unit,discounted_price,initial_price,difference,Start_Date,End_Date
213,4008400231723,Chocolat de Pâques œuf  surprise Trolls KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.03€ au lieu de 9.38€,2,46.90 € / Kilogramme,7.03,9.38,2.3500000000000005,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
214,8000500035184,Chocolat de Pâques œuf au lait KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.08€ au lieu de 6.78€,2,42.38 € / Kilogramme,5.08,6.78,1.7000000000000002,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
215,3067163647951,Saumon fumé de Norvège DELPEYRAT,DELPEYRAT,Traiteur,Pâques,True,PROMO : 34%,soit 1 à 8.34€ au lieu de 12.65€,1,22.24 € / Kilogramme,8.34,12.65,4.3100000000000005,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
216,3067163647982,Saumon fumé Danemark DELPEYRAT,DELPEYRAT,Traiteur,Pâques,True,PROMO : 34%,soit 1 à 7.59€ au lieu de 11.51€,1,23.35 € / Kilogramme,7.59,11.51,3.92,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
217,3173286450603,Chocolat lapin vichy et ses œufs CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,23.90 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
218,3033610053910,Truite fumée au bois de hêtre LABEYRIE,LABEYRIE,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 3.01€ au lieu de 4.30€,1,25.08 € / Kilogramme,3.01,4.3,1.29,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
219,3110844881141,Chocolat noiir moulage poule REVILLON CHOCOLATIER,CHOCOLAT REVILLON,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 11.77€ au lieu de 15.70€,2,26.17 € / Kilogramme,11.77,15.7,3.9299999999999997,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
220,3292070009589,Guacamole épicé ATELIER BLINI,ATELIER DE BLINI,Traiteur,Pâques,True,Prenez en 3 = Payez en 2,soit 3 à 5.66€ au lieu de 8.49€,3,16.17 € / Kilogramme,5.66,8.49,2.83,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
221,3292070008025,Baba Ganoush aubergines/sésame/ail rose BLINI,ATELIER DE BLINI,Traiteur,Pâques,True,Prenez en 3 = Payez en 2,soit 3 à 6.58€ au lieu de 9.87€,3,19.94 € / Kilogramme,6.58,9.87,3.289999999999999,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
222,8000500018828,Chocolat de Pâques 1/2 mètre KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.93€ au lieu de 10.58€,2,17.63 € / Kilogramme,7.93,10.58,2.6500000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
223,4000539647703,Chocolat de Pâques noir lapin Or LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.53€ au lieu de 7.38€,2,36.90 € / Kilogramme,5.53,7.38,1.8499999999999996,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
224,8000500285572,Chocolat de Pâques lapin au lait avec éclats de noisettes FERRERO,FERRERO,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 4.87€ au lieu de 6.50€,2,32.50 € / Kilogramme,4.87,6.5,1.63,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
225,7622210835574,Chocolat de Pâques œuf chocolat au lait popping MILKA,MILKA,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 2.98€ au lieu de 3.98€,2,23.14 € / Kilogramme,2.98,3.98,1.0,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
226,8000500129890,Chocolat de Pâques Mini Eggs lait/noisettes KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,20.88 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
227,7622210584267,Chocolat lait noisette MILKA,MILKA,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 3.73€ au lieu de 4.98€,2,26.21 € / Kilogramme,3.73,4.98,1.2500000000000004,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
228,7622210291981,Bonbons œufs chocolat lait Daim MILKA,MILKA,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 4.54€ au lieu de 6.49€,1,12.97 € / Kilogramme,4.54,6.49,1.9500000000000002,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
229,3173286768005,Chocolat de Pâques lait méga t'œuf CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 9.73€ au lieu de 12.98€,2,14.42 € / Kilogramme,9.73,12.98,3.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
230,7622210584212,Chocolat de Pâques lapin au lait MILKA,MILKA,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 3.73€ au lieu de 4.98€,2,26.21 € / Kilogramme,3.73,4.98,1.2500000000000004,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
231,3173286455905,Chocolat de Pâques au lait aux éclats de caramel la poule vichy CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,23.90 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
232,3120470027271,Chocolats lait et blanc ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
233,8013108002779,Chocolat de Pâques œuf lait noisettes LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.48€ au lieu de 9.98€,2,38.38 € / Kilogramme,7.48,9.98,2.5,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
234,8000500258798,Chocolat de Pâques lait écureuil FERRERO,FERRERO,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 4.87€ au lieu de 6.50€,2,36.11 € / Kilogramme,4.87,6.5,1.63,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
235,8000500342985,Chocolat de Pâques panier chasse aux œufs KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.48€ au lieu de 9.98€,2,33.27 € / Kilogramme,7.48,9.98,2.5,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
236,3173286455400,Chocolat de Pâques lait la cloche vichy garni CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,24.68 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
237,3017621815002,Bonbons chocolat lait/noisette FERRERO ROCHER,FERRERO,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.93€ au lieu de 10.58€,2,26.45 € / Kilogramme,7.93,10.58,2.6500000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
238,7622210966889,Chocolat de Pâques œuf sélection assortiments chocolats COTE D'OR,COTE D'OR,Traiteur,Pâques,True,Le 2ème à -60%,soit 2 à 8.38€ au lieu de 11.98€,2,26.74 € / Kilogramme,8.38,11.98,3.5999999999999996,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
239,7622300192235,Chocolat de Pâques au lait Lapin MILKA,MILKA,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 3.73€ au lieu de 4.98€,2,20.75 € / Kilogramme,3.73,4.98,1.2500000000000004,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
240,8000500270394,Chocolat de Pâques œuf girl powerpuff KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 16.95€ au lieu de 22.60€,2,51.36 € / Kilogramme,16.95,22.6,5.650000000000002,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
241,7622201101312,Chocolat de Pâques mon tendre panier MILKA,MILKA,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 4.19€ au lieu de 5.99€,1,25.86 € / Kilogramme,4.19,5.99,1.7999999999999998,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
242,3173286767503,Chocolat de Pâques au lait lmega teuf CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 8.98€ au lieu de 11.98€,2,13.31 € / Kilogramme,8.98,11.98,3.0,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
243,3120470027240,Chocolats lait et blanc ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
244,3110845303529,Chocolat de Pâques œufs pralinés lait/blanc PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,PROMO : 25%,soit 1 à 3.15€ au lieu de 4.20€,1,16.58 € / Kilogramme,3.15,4.2,1.0500000000000003,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
245,3120470027226,Chocolat de Pâques lait Mous & Tache ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
246,8000500343456,Chocolat de Pâques blanc schokobons KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.02€ au lieu de 6.70€,2,16.75 € / Kilogramme,5.02,6.7,1.6800000000000006,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
247,8000500304884,Chocolat de Pâques au lait lapin KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 14.98€ au lieu de 19.98€,2,50.45 € / Kilogramme,14.98,19.98,5.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
248,7613037787542,Chocolat de Pâques pochette cadeau NESTLE,NESTLE,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.32€ au lieu de 9.76€,2,28.82 € / Kilogramme,7.32,9.76,2.4399999999999995,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
249,4000539670503,Chocolat de Pâques lapin or noir LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.93€ au lieu de 10.58€,2,26.45 € / Kilogramme,7.93,10.58,2.6500000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
250,8003340098470,Chocolat de Pâques mini œufs praliné LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.88€ au lieu de 9.18€,2,25.50 € / Kilogramme,6.88,9.18,2.3,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
251,3120470027332,Chocolat de Pâques lait Chick et Ken ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
252,8000500270400,Chocolat de Pâques oeuf garçon avengers KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 16.95€ au lieu de 22.60€,2,51.36 € / Kilogramme,16.95,22.6,5.650000000000002,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
253,3173286427308,Chocolat de Pâques lait lapin Vichy & œuf praliné CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,24.68 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
254,7613037786521,Bonbons pochette cadeau SMARTIES,NESTLE,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.32€ au lieu de 9.76€,2,24.92 € / Kilogramme,7.32,9.76,2.4399999999999995,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
255,8714786294097,Chocolat de Pâques œuf flamme Play mobil fille BIP,BIP,Traiteur,Pâques,True,Le 2ème à -60%,soit 2 à 10.48€ au lieu de 14.98€,2,49.93 € / Kilogramme,10.48,14.98,4.5,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
256,8000500233917,Bonbons Mini Eggs chocolat lait KINDER CHOCOLAT,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.98€ au lieu de 7.98€,2,21.92 € / Kilogramme,5.98,7.98,2.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
257,8000500033616,Chocolat de Pâques au lait miraculous KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 22.42€ au lieu de 29.90€,2,46.72 € / Kilogramme,22.42,29.9,7.479999999999997,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
258,3173286441205,Chocolat de Pâques au lait  œuf vichy garni CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,24.68 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
259,3110845303413,Chocolat de Pâques œuf  noir+ petits œufs PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 11.77€ au lieu de 15.70€,2,26.17 € / Kilogramme,11.77,15.7,3.9299999999999997,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
260,8000500323021,Chocolat de Pâques happy moments KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 14.85€ au lieu de 19.80€,2,28.53 € / Kilogramme,14.85,19.8,4.950000000000001,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
261,4000539670602,Chocolat de Pâques lapin noir LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.53€ au lieu de 7.38€,2,36.90 € / Kilogramme,5.53,7.38,1.8499999999999996,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
262,4000539646904,Chocolat de Pâques au lait poussin LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.23€ au lieu de 6.98€,2,34.90 € / Kilogramme,5.23,6.98,1.75,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
263,3173286429500,Chocolat de Pâques noir le lapin vichy garni œufs praliné CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.70€ au lieu de 7.60€,2,24.68 € / Kilogramme,5.7,7.6,1.8999999999999995,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
264,3173286767909,Chocolat de Pâques méga t'œuf praliné CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 9.73€ au lieu de 12.98€,2,14.42 € / Kilogramme,9.73,12.98,3.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
265,3110845303611,Chocolat de Pâques lapin noir + friture PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 11.77€ au lieu de 15.70€,2,26.17 € / Kilogramme,11.77,15.7,3.9299999999999997,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
266,7613037752984,Chocolat de Pâques poule garni NESTLE,NESTLE,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.25€ au lieu de 7.00€,2,35.00 € / Kilogramme,5.25,7.0,1.75,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
267,7613037767551,Bonbons village de Pâques SMARTIES,NESTLE,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 4.48€ au lieu de 5.98€,2,28.75 € / Kilogramme,4.48,5.98,1.5,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
268,7622210316851,Bonbons œufs chocolat lait praliné MILKA,MILKA,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 5.24€ au lieu de 7.49€,1,10.48 € / Kilogramme,5.24,7.49,2.25,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
269,3110844791143,Chocolat de Pâques caramel fondant PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,PROMO : 25%,soit 1 à 3.74€ au lieu de 4.99€,1,24.13 € / Kilogramme,3.74,4.99,1.25,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
270,8000500045176,Chocolat de Pâques moulage lapin KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.08€ au lieu de 6.78€,2,21.19 € / Kilogramme,5.08,6.78,1.7000000000000002,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
271,3173286766803,Chocolat de Pâques noir fondant mega teuf CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 9.73€ au lieu de 12.98€,2,15.45 € / Kilogramme,9.73,12.98,3.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
272,8000500338254,Chocolat de Pâques blanc mini eggs KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 5.98€ au lieu de 7.98€,2,21.92 € / Kilogramme,5.98,7.98,2.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
273,3700009259054,Mini feuilletés assortiment ,MIX BUFFET,Traiteur,Pâques,True,Prenez en 3 = Payez en 2,soit 3 à 11.90€ au lieu de 17.85€,3,29.75 € / Kilogramme,11.9,17.85,5.950000000000001,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
274,3292070006908,Tarama saumon L'ATELIER BLINI,ATELIER DE BLINI,Traiteur,Pâques,True,Prenez en 3 = Payez en 2,soit 3 à 5.66€ au lieu de 8.49€,3,16.17 € / Kilogramme,5.66,8.49,2.83,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
275,7613036677622,Œuf de pâques chocolat smarties NESTLE,NESTLE,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.32€ au lieu de 9.76€,2,24.40 € / Kilogramme,7.32,9.76,2.4399999999999995,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
276,3173286767701,Chocolat de Pâques mega t'œuf lait croustillant CEMOI,CEMOI,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 9.73€ au lieu de 12.98€,2,14.42 € / Kilogramme,9.73,12.98,3.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
277,3273070083038,Chocolat lait cloche CONFISERIE ROHAN,ROHAN,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 4.06€ au lieu de 5.80€,1,14.00 € / Kilogramme,4.06,5.8,1.7400000000000002,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
278,3110845303512,Chocolat de Pâques œufs cacao pralinés lait/noir PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,PROMO : 25%,soit 1 à 3.15€ au lieu de 4.20€,1,16.58 € / Kilogramme,3.15,4.2,1.0500000000000003,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
279,8714786294042,Chocolat de Pâques œuf flamme Play mobil Garçon BIP,BIP,Traiteur,Pâques,True,Le 2ème à -60%,soit 2 à 10.48€ au lieu de 14.98€,2,49.93 € / Kilogramme,10.48,14.98,4.5,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
280,3273070000431,Chocolat de Pâques lait lapin ROHAN,ROHAN,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 4.06€ au lieu de 5.80€,1,12.69 € / Kilogramme,4.06,5.8,1.7400000000000002,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
281,3120470027349,Chocolat de Pâques lait Hot et Dog ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
282,4000539614149,Chocolat de Pâques lapin or & sceau LINDT,LINDT,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 14.98€ au lieu de 19.98€,2,70.35 € / Kilogramme,14.98,19.98,5.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
283,3120470027233,Chocolats lait et blanc ABTEY,ABTEY,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 6.75€ au lieu de 9.00€,2,32.14 € / Kilogramme,6.75,9.0,2.25,2020-03-31T00:00:00+0200,2020-04-13T23:59:00+0200
284,8000500343326,Chocolat de Pâques la maison du lapin KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 8.23€ au lieu de 10.98€,2,35.42 € / Kilogramme,8.23,10.98,2.75,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
285,7622210316882,Chocolat de Pâques œufs chocolat mix 5 goûts MILKA,MILKA,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 5.24€ au lieu de 7.49€,1,10.48 € / Kilogramme,5.24,7.49,2.25,2020-04-03T00:00:00+0200,2020-04-13T23:59:00+0200
286,3110845303499,Chocolat de Pâques œufs pralinés lait PAPILLOTES REVILLON,PAPILLOTES REVILLON,Traiteur,Pâques,True,PROMO : 25%,soit 1 à 3.15€ au lieu de 4.20€,1,16.58 € / Kilogramme,3.15,4.2,1.0500000000000003,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
287,8000500084649,Chocolat de Pâques œuf the golden expérience FERRERO,FERRERO,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 7.93€ au lieu de 10.58€,2,26.45 € / Kilogramme,7.93,10.58,2.6500000000000004,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
288,8000500293744,Chocolat de Pâques moulage avec surprise KINDER,KINDER,Traiteur,Pâques,True,Le 2ème à -50%,soit 2 à 2.98€ au lieu de 3.98€,2,55.28 € / Kilogramme,2.98,3.98,1.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
289,3276556816465,Nids de Pâques chocolat CARREFOUR,,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 2.24€ au lieu de 3.20€,1,2.24 € / Kilogramme,2.24,3.2,0.96,2020-04-11T00:00:00+0200,2020-04-14T23:59:00+0200
290,3276550578543,Nids de Pâques praliné CARREFOUR,,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 2.24€ au lieu de 3.20€,1,2.24 € / Pièce,2.24,3.2,0.96,2020-04-11T00:00:00+0200,2020-04-14T23:59:00+0200
291,3276550577959,Nids de Pâques café CARREFOUR,,Traiteur,Pâques,True,PROMO : 30%,soit 1 à 2.24€ au lieu de 3.20€,1,2.24 € / Pièce,2.24,3.2,0.96,2020-04-11T00:00:00+0200,2020-04-14T23:59:00+0200
292,8000300393927,Chocolat de Pâques lapin NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,1.2€ sur la carte pour chaque produit acheté,1,27.52 € / Kilogramme,3.99,3.99,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
293,7613037772302,Œuf de paque chocolat lait NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,1.35€ sur la carte pour chaque produit acheté,1,44.90 € / Kilogramme,4.49,4.49,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
294,7613038059341,Chocolat de Pâques mini escargos NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,1.5€ sur la carte pour chaque produit acheté,1,36.16 € / Kilogramme,4.99,4.99,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
295,7613037902969,Chocolat de Pâques amandes & cranberries NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,2.97€ sur la carte pour chaque produit acheté,1,39.56 € / Kilogramme,9.89,9.89,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
296,7613037902822,Œuf de paque chocolat lait NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,2.97€ sur la carte pour chaque produit acheté,1,39.56 € / Kilogramme,9.89,9.89,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
297,7613037771633,Oeuf de paque chocolat noir NESTLE,NESTLE,Traiteur,Pâques,True,30% économisés,1.35€ sur la carte pour chaque produit acheté,1,44.90 € / Kilogramme,4.49,4.49,0.0,2020-04-07T00:00:00+0200,2020-07-05T23:59:00+0200
298,3224962510118,Œufs de lompe noir NORDLAND,NORDLAND,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 3.59€ au lieu de 3.59€,1,40.80 € / Kilogramme,3.59,3.59,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
299,3267910205100,Cailles prêtes à cuire CAILLOR,CAILLOR,Traiteur,Pâques,True,A saisir !,soit 1 à 10.90€ au lieu de 10.90€,1,7.27 € / Kilogramme,10.9,10.9,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
300,3273230241995,Bouchée aux ris de veau ,BIGARD,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 4.90€ au lieu de 4.90€,1,18.85 € / Kilogramme,4.9,4.9,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
301,3346650215225,Boudin blanc forestier à l'ancienne BRIENT,BRIENT,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 2.99€ au lieu de 2.99€,1,11.96 € / Kilogramme,2.99,2.99,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
302,3224962510125,Œufs de lompe rouge NORDLAND,NORDLAND,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 3.59€ au lieu de 3.59€,1,40.80 € / Kilogramme,3.59,3.59,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
303,3273230241018,Bouchées à la volaille et aux morilles BIGARD,BIGARD,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 4.90€ au lieu de 4.90€,1,18.85 € / Kilogramme,4.9,4.9,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
304,3346650218103,Boudin blanc à l'ancienne aux morilles BRIENT,BRIENT,Traiteur,Pâques,True,Vu en catalogue,soit 1 à 2.99€ au lieu de 2.99€,1,11.96 € / Kilogramme,2.99,2.99,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
305,3523680425231,Coquille aux crevettes  CARREFOUR,CARREFOUR,Traiteur,Pâques,True,A saisir !,soit 1 à 3.50€ au lieu de 3.50€,1,11.67 € / Kilogramme,3.5,3.5,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
306,3523680425224,Coquille surimi CARREFOUR,CARREFOUR,Traiteur,Pâques,True,A saisir !,soit 1 à 3.50€ au lieu de 3.50€,1,11.67 € / Kilogramme,3.5,3.5,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
307,3523680425217,Coquille au saumon  CARREFOUR,CARREFOUR,Traiteur,Pâques,True,A saisir !,soit 1 à 3.50€ au lieu de 3.50€,1,11.67 € / Kilogramme,3.5,3.5,0.0,2020-04-03T00:00:00+0200,2020-04-14T23:59:00+0200
308,3615004657180,Planche à découper hêtre CARREFOUR HOME,CRF HOME,"Maison, Loisir, Textile",Cuisine,True,30% économisés,4.07€ sur la carte pour chaque produit acheté,1,13.55 € / Pièce,13.55,13.55,0.0,2020-03-24T00:00:00+0100,2020-04-26T23:59:00+0200
